away_team_api_id,home_team_api_id,H_overall_rating,A_overall_rating,H_potential,A_potential,H_buildUpPlaySpeedClass,H_buildUpPlayDribblingClass,H_buildUpPlayPassingClass,H_buildUpPlayPositioningClass,H_chanceCreationPassingClass,H_chanceCreationCrossingClass,H_chanceCreationShootingClass,H_chanceCreationPositioningClass,H_defencePressureClass,H_defenceAggressionClass,H_defenceTeamWidthClass,A_buildUpPlaySpeedClass,A_buildUpPlayDribblingClass,A_buildUpPlayPassingClass,A_buildUpPlayPositioningClass,A_chanceCreationPassingClass,A_chanceCreationCrossingClass,A_chanceCreationShootingClass,A_chanceCreationPositioningClass,A_defencePressureClass,A_defenceAggressionClass,A_defenceTeamWidthClass,result
10172,8654,792,819.5939669,823,868.0962077,3,1,3,2,2,3,1,2,1,3,2,2,1,2,2,2,2,2,2,2,3,2,1
8472,8528,800,817,835,861,2,1,2,2,2,2,2,1,2,3,2,2,1,2,2,2,1,3,2,2,3,2,3
9910,9864,851,771,879,826,2,1,2,2,3,3,2,2,2,3,2,2,1,2,2,2,3,2,1,2,3,3,1
8634,8560,816,953,858,981,1,1,2,2,2,2,2,2,2,3,3,2,1,1,1,2,1,2,1,2,3,2,2
8302,8305,800,845,845,880,1,1,2,2,2,2,2,2,2,3,2,2,1,2,2,2,2,2,2,2,3,2,1
8370,7878,784,796,831,825,2,1,2,2,3,3,2,2,2,3,3,2,1,2,1,2,2,2,2,2,3,2,2
9825,8455,885,870,929,924,2,1,2,2,2,2,2,2,2,3,2,1,1,1,2,2,2,2,1,2,3,2,2
10260,8586,865,859,917,910,2,1,2,2,2,2,3,2,2,3,2,2,1,2,2,2,3,2,2,2,3,2,1
8581,9906,847,815,913,845,2,1,2,2,3,2,2,2,2,3,2,2,1,2,2,2,2,2,2,2,3,2,2
8394,10281,793,819.5939669,811,868.0962077,2,1,2,2,2,3,2,2,2,3,2,2,1,1,2,2,2,2,2,2,3,2,2
9783,8371,794,796,815,842,2,1,2,2,2,2,2,2,2,3,3,2,1,2,2,2,2,3,2,2,3,2,2
8633,10267,859,927,914,959,1,1,2,2,2,2,2,2,2,3,2,2,1,2,2,3,2,3,1,2,3,2,3
8668,8466,791,852,850,882,2,1,2,2,2,2,2,1,2,3,2,2,1,2,2,2,2,1,2,2,3,2,1
8315,8603,813,832,846,882,2,1,2,2,2,2,2,2,2,3,2,2,1,2,2,2,3,2,1,2,3,3,1
8654,9825,875,784,926,814,1,1,1,2,2,2,2,1,2,3,2,3,1,3,2,2,3,1,2,1,3,2,2
10281,8581,815,779,844,807,2,1,2,2,2,2,2,2,2,3,2,2,1,2,2,2,3,2,2,2,3,2,2
8558,8394,795,819.5939669,835,832,2,1,1,2,2,2,2,2,2,3,2,2,1,2,2,2,2,2,1,2,3,2,1
8560,9910,787,817,833,851,2,1,2,2,2,3,2,1,2,3,3,1,1,2,2,2,2,2,2,2,3,3,1
10267,9783,789,842,834,908,2,1,2,2,2,2,3,2,2,3,2,1,1,2,2,2,2,2,2,2,3,2,3
8603,8370,800,811,824,852,2,1,2,1,2,2,2,2,2,3,2,2,1,2,2,2,2,2,2,2,3,2,2
9906,8315,824,860,879,907,2,1,2,2,2,3,2,1,2,3,3,2,1,2,2,3,2,2,2,2,3,2,2
9864,8661,796,855,841,884,2,1,2,2,2,2,2,2,2,3,2,2,1,2,2,3,3,2,2,2,3,2,3
8371,8634,914,779,954,824,2,1,1,1,2,1,2,1,2,3,2,2,1,2,2,2,2,2,2,2,3,3,2
8305,8633,891,806,941,846,2,1,2,2,3,2,3,1,2,3,2,1,1,2,2,2,2,2,2,2,3,2,2
7878,8302,827,819.5939669,880,831,2,1,2,2,2,2,2,2,2,3,2,2,1,2,2,3,3,2,2,2,3,3,2
10261,10252,797,832,860,884,2,1,2,2,2,2,2,2,2,3,2,2,1,3,2,2,2,2,2,2,3,2,3
8456,10172,817.8481077,889,868.4805294,927,2,1,2,2,2,2,2,2,2,3,2,2,1,2,2,2,2,2,1,2,3,2,1
8528,10194,824,794,851,836,3,1,3,2,2,2,2,2,1,3,2,2,1,2,2,2,2,2,1,2,3,2,1
10003,8472,812,813,859,847,2,1,2,2,2,1,3,2,2,3,2,2,1,2,2,2,2,2,1,2,3,2,1
8650,9825,875,872,926,899,1,1,1,2,2,2,2,1,2,3,2,2,1,2,2,2,2,2,2,2,3,2,1
8466,10260,880,807,928,854,2,1,2,2,2,3,2,2,2,3,2,2,1,2,2,2,2,2,1,2,3,2,2
8586,9850,801,880,844,929,3,1,3,2,2,3,2,2,2,3,2,2,1,2,2,2,2,3,2,2,3,2,1
8455,9798,774,860,800,902,2,1,2,2,2,2,2,2,2,3,2,2,1,2,2,2,2,2,2,2,3,2,1
8659,8668,851,785,875,825,2,1,2,2,2,2,1,2,2,3,2,2,1,2,2,2,2,2,2,1,1,2,2
8654,9879,828,799,853,822,2,1,2,2,2,2,2,2,2,3,2,3,1,3,2,2,3,1,2,1,3,2,2
8315,10281,779,833,805,886,2,1,2,2,2,3,2,2,2,3,2,2,1,2,2,2,3,2,1,2,3,3,1
10194,9825,867,799,916,848,1,1,1,2,2,2,2,1,2,3,2,3,1,3,2,2,2,2,2,1,3,2,2
10252,8668,852,785,879,846,2,1,2,2,2,2,1,2,2,3,2,2,1,2,2,2,2,2,2,2,3,2,1
10260,9879,826,870,845,911,2,1,2,2,2,2,2,2,2,3,2,2,1,2,2,2,3,2,2,2,3,2,3
8455,10261,834,890,888,913,2,1,3,2,2,2,2,2,2,3,2,2,1,2,2,2,2,2,2,2,3,2,2
9850,10172,813,791,854,844,2,1,2,2,2,2,2,2,2,3,2,3,1,3,2,2,3,2,2,2,3,2,1
8472,9798,763,814,793,860,2,1,2,2,2,2,2,2,2,3,2,2,1,2,2,2,1,3,2,2,3,2,2
10003,8654,792,819,831,855,3,1,3,2,2,3,1,2,1,3,2,2,1,2,2,2,2,2,1,2,3,2,2
8466,8528,805,806,837,866,2,1,2,2,2,2,2,1,2,3,2,2,1,2,2,2,2,2,1,2,3,2,1
8581,8558,799,810,848,837,2,1,2,2,2,2,2,1,2,3,2,2,1,2,2,2,2,2,2,2,3,2,2
9910,8371,787,769,811,819,2,1,2,2,2,2,2,2,2,3,3,2,1,2,2,2,3,2,1,2,3,3,2
9783,8305,805,792,833,818,1,1,2,2,2,2,2,2,2,3,2,2,1,2,2,2,2,3,2,2,3,2,2
8633,7878,790,922,826,959,2,1,2,2,3,3,2,2,2,3,3,2,1,2,2,3,2,3,1,2,3,2,2
8650,8456,883,871,926,892,2,1,2,2,2,2,2,1,2,3,2,2,1,2,2,2,2,2,2,2,3,2,1
8586,8659,805,880,848,929,2,1,2,2,2,2,2,2,1,1,2,2,1,2,2,2,2,3,2,2,3,2,3
8603,9906,860,805,909,851,2,1,2,2,3,2,2,2,2,3,2,2,1,2,2,2,2,2,2,2,3,2,2
8394,9864,852,819.5939669,874,868.0962077,2,1,2,2,3,3,2,2,2,3,2,2,1,1,2,2,2,2,2,2,3,2,1
8661,8560,810,802,867,842,1,1,2,2,2,2,2,2,2,3,3,2,1,2,2,2,2,2,2,2,3,2,2
8634,10267,851,953,910,982,1,1,2,2,2,2,2,2,2,3,2,2,1,1,1,2,1,2,1,2,3,2,1
8370,8302,843,801,889,830,2,1,2,2,2,2,2,2,2,3,2,2,1,2,1,2,2,2,2,2,3,2,2
8528,8455,878,802,926,834,2,1,2,2,2,2,2,2,2,3,2,2,1,2,2,2,2,2,1,2,3,2,2
9879,9850,797,838,836,859,3,1,3,2,2,3,2,2,2,3,2,2,1,2,2,2,2,2,2,2,3,2,1
8456,8466,792,897,835,935,2,1,2,2,2,2,2,1,2,3,2,2,1,2,2,2,2,2,1,2,3,2,2
9798,10194,816,750,849,785,3,1,3,2,2,2,2,2,1,3,2,2,1,2,2,2,2,2,2,2,3,2,2
9825,8472,804,868,858,920,2,1,2,2,2,1,3,2,2,3,2,1,1,1,2,2,2,2,1,2,3,2,3
10172,10003,812,822,863,861,2,1,2,2,2,2,2,1,2,3,2,2,1,2,2,2,2,2,2,2,3,2,2
10261,8586,862,832,919,884,2,1,2,2,2,2,3,2,2,3,2,2,1,3,2,2,2,2,2,2,3,2,2
9864,8581,806,854,835,882,2,1,2,2,2,2,2,2,2,3,2,2,1,2,2,3,3,2,2,2,3,2,3
8371,8661,802,777,844,821,2,1,2,2,2,2,2,2,2,3,2,2,1,2,2,2,2,2,2,2,3,3,1
10267,9910,783,849,834,889,2,1,2,2,2,3,2,1,2,3,3,1,1,2,2,2,2,2,2,2,3,2,3
7878,9783,786,791,819,822,2,1,2,2,2,2,3,2,2,3,2,2,1,2,2,3,3,2,2,2,3,3,3
8302,8633,896,840,943,888,2,1,2,2,3,2,3,1,2,3,2,2,1,2,2,2,2,2,2,2,3,2,2
8654,10252,777,798,851,818,2,1,2,2,2,2,2,2,2,3,2,3,1,3,2,2,3,1,2,1,3,2,2
8668,10260,867,861,915,884,2,1,2,2,2,3,2,2,2,3,2,2,1,2,2,2,2,1,2,2,3,2,2
9906,8370,795,851,833,903,2,1,2,1,2,2,2,2,2,3,2,2,1,2,2,3,2,2,2,2,3,2,2
8558,8315,826,819.5939669,881,838,2,1,2,2,2,3,2,1,2,3,3,2,1,2,2,2,2,2,1,2,3,2,3
8560,8394,786,820,833,863,2,1,1,2,2,2,2,2,2,3,2,1,1,2,2,2,2,2,2,2,3,3,3
8305,8634,909,819.5939669,954,836,2,1,1,1,2,1,2,1,2,3,2,1,1,2,2,2,2,2,2,2,3,2,2
8659,8650,854,808,894,846,2,1,2,2,2,2,2,2,2,3,2,2,1,2,2,2,2,2,2,1,1,2,3
10281,8603,802,780,845,811,2,1,2,2,2,2,2,2,2,3,2,2,1,2,2,2,3,2,2,2,3,2,1
9783,8302,824,800,885,833,2,1,2,2,2,2,2,2,2,3,2,2,1,2,2,2,2,3,2,2,3,2,2
8315,9864,826,816,870,867,2,1,2,2,3,3,2,2,2,3,2,2,1,2,2,2,3,2,1,2,3,3,2
8394,8371,791,780,815,831,2,1,2,2,2,2,2,2,2,3,3,2,1,1,2,2,2,2,2,2,3,2,2
9910,8305,809,769,844,834,1,1,2,2,2,2,2,2,2,3,2,2,1,2,2,2,3,2,1,2,3,3,2
8634,7878,790,936,826,971,2,1,2,2,3,3,2,2,2,3,3,2,1,1,1,2,1,2,1,2,3,2,3
10003,8650,868,777,903,834,2,1,2,2,2,2,2,2,2,3,2,2,1,2,2,2,2,2,1,2,3,2,2
9906,10281,781,880,806,930,2,1,2,2,2,3,2,2,2,3,2,2,1,2,2,3,2,2,2,2,3,2,3
8603,8558,796,795,836,840,2,1,2,2,2,2,2,1,2,3,2,2,1,2,2,2,2,2,2,2,3,2,2
8581,8560,816,806,858,826,1,1,2,2,2,2,2,2,2,3,3,2,1,2,2,2,2,2,2,2,3,2,1
8661,10267,857,799,912,830,1,1,2,2,2,2,2,2,2,3,2,2,1,2,2,2,2,2,2,2,3,2,2
8370,8633,901,800,942,824,2,1,2,2,3,2,3,1,2,3,2,2,1,2,1,2,2,2,2,2,3,2,2
8560,8315,814,818,870,860,2,1,2,2,2,3,2,1,2,3,3,1,1,2,2,2,2,2,2,2,3,3,3
10252,9825,864,773,911,849,1,1,1,2,2,2,2,1,2,3,2,2,1,2,2,2,2,2,2,2,3,2,2
10194,9879,828,799,851,850,2,1,2,2,2,2,2,2,2,3,2,3,1,3,2,2,2,2,2,1,3,2,2
8668,9850,800,853,835,881,3,1,3,2,2,3,2,2,2,3,2,2,1,2,2,2,2,1,2,2,3,2,2
10260,10172,817,884,863,918,2,1,2,2,2,2,2,2,2,3,2,2,1,2,2,2,3,2,2,2,3,2,3
8528,9798,762,811,793,840,2,1,2,2,2,2,2,2,2,3,2,2,1,2,2,2,2,2,1,2,3,2,3
8472,8659,806,813,849,855,2,1,2,2,2,2,2,2,1,1,2,2,1,2,2,2,1,3,2,2,3,2,2
10267,8394,817.8481077,829,868.4805294,894,2,1,1,2,2,2,2,2,2,3,2,1,1,2,2,2,2,2,2,2,3,2,1
8305,8661,795,810,833,849,2,1,2,2,2,2,2,2,2,3,2,1,1,2,2,2,2,2,2,2,3,2,3
8302,8634,911,832,961,877,2,1,1,1,2,1,2,1,2,3,2,2,1,2,2,2,2,2,2,2,3,2,2
8633,9783,801,889,829,915,2,1,2,2,2,2,3,2,2,3,2,2,1,2,2,3,2,3,1,2,3,2,3
8455,8456,877,906,932,933,2,1,2,2,2,2,2,1,2,3,2,2,1,2,2,2,2,2,2,2,3,2,2
8466,10261,829,804,881,859,2,1,3,2,2,2,2,2,2,3,2,2,1,2,2,2,2,2,1,2,3,2,2
10281,8370,799,777,829,813,2,1,2,1,2,2,2,2,2,3,2,2,1,2,2,2,3,2,2,2,3,2,3
8558,9906,880,819.5939669,920,838,2,1,2,2,3,2,2,2,2,3,2,2,1,2,2,2,2,2,1,2,3,2,2
9864,8603,808,805,849,841,2,1,2,2,2,2,2,2,2,3,2,2,1,2,2,3,3,2,2,2,3,2,2
7878,9910,789,791,840,830,2,1,2,2,2,3,2,1,2,3,3,2,1,2,2,3,3,2,2,2,3,3,2
8586,8654,787,874,817,937,3,1,3,2,2,3,1,2,1,3,2,2,1,2,2,2,2,3,2,2,3,2,3
8371,8581,804,775,839,819,2,1,2,2,2,2,2,2,2,3,2,2,1,2,2,2,2,2,2,2,3,3,3
8394,8305,807,779,844,813,1,1,2,2,2,2,2,2,2,3,2,2,1,1,2,2,2,2,2,2,3,2,2
8659,8455,885,801,931,838,2,1,2,2,2,2,2,2,2,3,2,2,1,2,2,2,2,2,2,1,1,2,2
9798,8668,833,768,870,792,2,1,2,2,2,2,1,2,2,3,2,2,1,2,2,2,2,2,2,2,3,2,2
9850,10260,884,786,926,843,2,1,2,2,2,3,2,2,2,3,2,3,1,3,2,2,3,2,2,2,3,2,2
10172,8466,802,826,853,856,2,1,2,2,2,2,2,1,2,3,2,2,1,2,2,2,2,2,2,2,3,2,3
8654,10194,805,792,848,809,3,1,3,2,2,2,2,2,1,3,2,3,1,3,2,2,3,1,2,1,3,2,3
9879,8472,815,839,860,853,2,1,2,2,2,1,3,2,2,3,2,2,1,2,2,2,2,2,2,2,3,2,1
10261,10003,807,837,849,880,2,1,2,2,2,2,2,1,2,3,2,2,1,3,2,2,2,2,2,2,3,2,2
8650,8528,808,885,839,900,2,1,2,2,2,2,2,1,2,3,2,2,1,2,2,2,2,2,2,2,3,2,3
8315,8371,796,827,830,876,2,1,2,2,2,2,2,2,2,3,3,2,1,2,2,2,3,2,1,2,3,3,3
8581,10267,848,813,903,836,1,1,2,2,2,2,2,2,2,3,2,2,1,2,2,2,2,2,2,2,3,2,1
8634,8633,875,945,932,981,2,1,2,2,3,2,3,1,2,3,2,2,1,1,1,2,1,2,1,2,3,2,2
8370,9783,802,801,832,828,2,1,2,2,2,2,3,2,2,3,2,2,1,2,1,2,2,2,2,2,3,2,1
9825,8586,871,868,920,921,2,1,2,2,2,2,3,2,2,3,2,1,1,1,2,2,2,2,1,2,3,2,2
10281,8558,801,777,842,813,2,1,2,2,2,2,2,1,2,3,2,2,1,2,2,2,3,2,2,2,3,2,1
9906,9864,842,878,876,931,2,1,2,2,3,3,2,2,2,3,2,2,1,2,2,3,2,2,2,2,3,2,1
8603,8560,819,801,854,854,1,1,2,2,2,2,2,2,2,3,3,2,1,2,2,2,2,2,2,2,3,2,1
8661,7878,789,794,818,819,2,1,2,2,3,3,2,2,2,3,3,2,1,2,2,2,2,2,2,2,3,2,3
8456,10252,780,876,855,933,2,1,2,2,2,2,2,2,2,3,2,2,1,2,2,2,2,2,1,2,3,2,3
9910,8302,821,764,882,827,2,1,2,2,2,2,2,2,2,3,2,2,1,2,2,2,3,2,1,2,3,3,2
8371,8603,813,785,848,830,2,1,2,2,2,2,2,2,2,3,2,2,1,2,2,2,2,2,2,2,3,3,2
8466,9850,790,808,835,861,3,1,3,2,2,3,2,2,2,3,2,2,1,2,2,2,2,2,1,2,3,2,1
8472,10172,821,815,871,865,2,1,2,2,2,2,2,2,2,3,2,2,1,2,2,2,1,3,2,2,3,2,2
10252,9798,756,779,786,859,2,1,2,2,2,2,2,2,2,3,2,2,1,2,2,2,2,2,2,2,3,2,3
10003,8659,805,806,857,849,2,1,2,2,2,2,2,2,1,1,2,2,1,2,2,2,2,2,1,2,3,2,2
8558,8370,799,819.5939669,830,833,2,1,2,1,2,2,2,2,2,3,2,2,1,2,2,2,2,2,1,2,3,2,2
9864,10281,779,827,809,859,2,1,2,2,2,3,2,2,2,3,2,2,1,2,2,3,3,2,2,2,3,2,1
8302,8661,786,800,825,874,2,1,2,2,2,2,2,2,2,3,2,2,1,2,2,2,2,2,2,2,3,2,2
9783,8634,878,796,919,840,2,1,1,1,2,1,2,1,2,3,2,2,1,2,2,2,2,3,2,2,3,2,2
8586,8650,855,859,891,918,2,1,2,2,2,2,2,2,2,3,2,2,1,2,2,2,2,3,2,2,3,2,2
10194,10261,827,788,884,846,2,1,3,2,2,2,2,2,2,3,2,3,1,3,2,2,2,2,2,1,3,2,2
8560,9906,880,815,922,859,2,1,2,2,3,2,2,2,2,3,2,1,1,2,2,2,2,2,2,2,3,3,3
10267,8315,820,827,870,897,2,1,2,2,2,3,2,1,2,3,3,1,1,2,2,2,2,2,2,2,3,2,2
8305,8581,801,806,829,851,2,1,2,2,2,2,2,2,2,3,2,1,1,2,2,2,2,2,2,2,3,2,1
8633,9910,788,918,835,951,2,1,2,2,2,3,2,1,2,3,3,2,1,2,2,3,2,3,1,2,3,2,3
7878,8394,783,801,826,840,2,1,1,2,2,2,2,2,2,3,2,2,1,2,2,3,3,2,2,2,3,3,1
9910,9783,800,770,838,822,2,1,2,2,2,2,3,2,2,3,2,2,1,2,2,2,3,2,1,2,3,3,2
10172,10252,786,838,853,863,2,1,2,2,2,2,2,2,2,3,2,2,1,2,2,2,2,2,2,2,3,2,2
8456,8668,831,865,866,913,2,1,2,2,2,2,1,2,2,3,2,2,1,2,2,2,2,2,1,2,3,2,2
9798,10260,873,770,921,796,2,1,2,2,2,3,2,2,2,3,2,2,1,2,2,2,2,2,2,2,3,2,2
8650,8466,801,819.5939669,868,893,2,1,2,2,2,2,2,1,2,3,2,2,1,2,2,2,2,2,2,2,3,2,2
8659,10194,805,804,848,841,3,1,3,2,2,2,2,2,1,3,2,2,1,2,2,2,2,2,2,1,1,2,1
9825,10003,806,863,855,905,2,1,2,2,2,2,2,1,2,3,2,1,1,1,2,2,2,2,1,2,3,2,3
10281,8560,821,782,858,810,1,1,2,2,2,2,2,2,2,3,3,2,1,2,2,2,3,2,2,2,3,2,2
8603,10267,863,804,915,853,1,1,2,2,2,2,2,2,2,3,2,2,1,2,2,2,2,2,2,2,3,2,2
8315,8305,806,827,840,874,1,1,2,2,2,2,2,2,2,3,2,2,1,2,2,2,3,2,1,2,3,3,2
8661,8633,886,794,943,839,2,1,2,2,3,2,3,1,2,3,2,2,1,2,2,2,2,2,2,2,3,2,2
8654,8455,876,790,925,827,2,1,2,2,2,2,2,2,2,3,2,3,1,3,2,2,3,1,2,1,3,2,2
9850,8472,824,787,865,837,2,1,2,2,2,1,3,2,2,3,2,3,1,3,2,2,3,2,2,2,3,2,1
9879,8586,859,839,914,853,2,1,2,2,2,2,3,2,2,3,2,2,1,2,2,2,2,2,2,2,3,2,3
10261,8528,798,831,833,874,2,1,2,2,2,2,2,1,2,3,2,2,1,3,2,2,2,2,2,2,3,2,2
8558,9864,835,819.5939669,873,842,2,1,2,2,3,3,2,2,2,3,2,2,1,2,2,2,2,2,1,2,3,2,3
9906,8371,798,876,827,925,2,1,2,2,2,2,2,2,2,3,3,2,1,2,2,3,2,2,2,2,3,2,3
8581,7878,793,803,826,830,2,1,2,2,3,3,2,2,2,3,3,2,1,2,2,2,2,2,2,2,3,2,1
8394,8302,819,792,880,814,2,1,2,2,2,2,2,2,2,3,2,2,1,1,2,2,2,2,2,2,3,2,2
8370,8634,906,787,949,812,2,1,1,1,2,1,2,1,2,3,2,2,1,2,1,2,2,2,2,2,3,2,2
9798,9825,869,773,903,795,1,1,1,2,2,2,2,1,2,3,2,2,1,2,2,2,2,2,2,2,3,2,2
10194,8668,835,791,872,848,2,1,2,2,2,2,1,2,2,3,2,3,1,3,2,2,2,2,2,1,3,2,2
10261,8456,902,824,930,868,2,1,2,2,2,2,2,1,2,3,2,2,1,3,2,2,2,2,2,2,3,2,2
8455,8466,791,874,847,908,2,1,2,2,2,2,2,1,2,3,2,2,1,2,2,2,2,2,2,2,3,2,2
10260,8472,807,855,855,908,2,1,2,2,2,1,3,2,2,3,2,2,1,2,2,2,3,2,2,2,3,2,3
8586,10003,808,874,852,910,2,1,2,2,2,2,2,1,2,3,2,2,1,2,2,2,2,3,2,2,3,2,3
8659,8654,786,807,816,849,3,1,3,2,2,3,1,2,1,3,2,2,1,2,2,2,2,2,2,1,1,2,2
9850,8528,798,800,833,834,2,1,2,2,2,2,2,1,2,3,2,3,1,3,2,2,3,2,2,2,3,2,2
9864,8370,799,839,834,864,2,1,2,1,2,2,2,2,2,3,2,2,1,2,2,3,3,2,2,2,3,2,3
8302,8581,806,818,834,875,2,1,2,2,2,2,2,2,2,3,2,2,1,2,2,2,2,2,2,2,3,2,2
8633,8394,792,916,821,945,2,1,1,2,2,2,2,2,2,3,2,2,1,2,2,3,2,3,1,2,3,2,1
8634,9910,787,903,831,945,2,1,2,2,2,3,2,1,2,3,3,2,1,1,1,2,1,2,1,2,3,2,1
8650,10252,777,882,848,899,2,1,2,2,2,2,2,2,2,3,2,2,1,2,2,2,2,2,2,2,3,2,3
8560,8558,797,803,836,847,2,1,2,2,2,2,2,1,2,3,2,1,1,2,2,2,2,2,2,2,3,3,1
8371,10281,795,777,819,818,2,1,2,2,2,3,2,2,2,3,2,2,1,2,2,2,2,2,2,2,3,3,3
10267,9906,862,831,918,897,2,1,2,2,3,2,2,2,2,3,2,1,1,2,2,2,2,2,2,2,3,2,1
9783,8661,795,807,833,846,2,1,2,2,2,2,2,2,2,3,2,2,1,2,2,2,2,3,2,2,3,2,3
10172,9879,828,834,851,864,2,1,2,2,2,2,2,2,2,3,2,2,1,2,2,2,2,2,2,2,3,2,2
8305,8603,815,819.5939669,850,842,2,1,2,2,2,2,2,2,2,3,2,1,1,2,2,2,2,2,2,2,3,2,1
7878,8315,827,793,871,830,2,1,2,2,2,3,2,1,2,3,3,2,1,2,2,3,3,2,2,2,3,3,2
8603,7878,798,800,826,845,2,1,2,2,3,3,2,2,2,3,3,2,1,2,2,2,2,2,2,2,3,2,3
10003,9850,795,810,831,858,3,1,3,2,2,3,2,2,2,3,2,2,1,2,2,2,2,2,1,2,3,2,1
8466,9798,767,805,813,853,2,1,2,2,2,2,2,2,2,3,2,2,1,2,2,2,2,2,1,2,3,2,3
10252,10194,808,758,847,837,3,1,3,2,2,2,2,2,1,3,2,2,1,2,2,2,2,2,2,2,3,2,3
9825,8659,803,883,840,905,2,1,2,2,2,2,2,2,1,1,2,1,1,1,2,2,2,2,1,2,3,2,3
9864,8560,812,815,852,847,1,1,2,2,2,2,2,2,2,3,3,2,1,2,2,3,3,2,2,2,3,2,2
8581,8633,894,810,936,838,2,1,2,2,3,2,3,1,2,3,2,2,1,2,2,2,2,2,2,2,3,2,2
8394,9783,800,780,838,820,2,1,2,2,2,2,3,2,2,3,2,2,1,1,2,2,2,2,2,2,3,2,2
8661,8634,877,794,932,839,2,1,1,1,2,1,2,1,2,3,2,2,1,2,2,2,2,2,2,2,3,2,2
8472,8455,874,812,927,860,2,1,2,2,2,2,2,2,2,3,2,2,1,2,2,2,1,3,2,2,3,2,2
8654,8650,865,783,900,802,2,1,2,2,2,2,2,2,2,3,2,3,1,3,2,2,3,1,2,1,3,2,1
9879,10261,839,828,890,846,2,1,3,2,2,2,2,2,2,3,2,2,1,2,2,2,2,2,2,2,3,2,2
8528,10172,816,788,867,831,2,1,2,2,2,2,2,2,2,3,2,2,1,2,2,2,2,2,1,2,3,2,1
8668,8586,861,843,917,878,2,1,2,2,2,2,3,2,2,3,2,2,1,2,2,2,2,1,2,2,3,2,1
8558,8371,787,819.5939669,817,842,2,1,2,2,2,2,2,2,2,3,3,2,1,2,2,2,2,2,1,2,3,2,3
10281,10267,860,787,914,817,1,1,2,2,2,2,2,2,2,3,2,2,1,2,2,2,3,2,2,2,3,2,2
9906,8305,813,874,840,926,1,1,2,2,2,2,2,2,2,3,2,2,1,2,2,3,2,2,2,2,3,2,1
8370,9910,789,800,835,824,2,1,2,2,2,3,2,1,2,3,3,2,1,2,1,2,2,2,2,2,3,2,3
8456,10260,865,887,912,935,2,1,2,2,2,3,2,2,2,3,2,2,1,2,2,2,2,2,1,2,3,2,3
8315,8302,815,839,875,879,2,1,2,2,2,2,2,2,2,3,2,2,1,2,2,2,3,2,1,2,3,3,2
8302,8603,806,821,854,882,2,1,2,2,2,2,2,2,2,3,2,2,1,2,2,2,2,2,2,2,3,2,1
9850,9825,871,774,917,829,1,1,1,2,2,2,2,1,2,3,2,3,1,3,2,2,3,2,2,2,3,2,2
9879,10252,768,837,846,855,2,1,2,2,2,2,2,2,2,3,2,2,1,2,2,2,2,2,2,2,3,2,1
10172,8668,845,832,880,871,2,1,2,2,2,2,1,2,2,3,2,2,1,2,2,2,2,2,2,2,3,2,2
8650,9798,771,885,812,905,2,1,2,2,2,2,2,2,2,3,2,2,1,2,2,2,2,2,2,2,3,2,1
8654,8466,800,789,849,814,2,1,2,2,2,2,2,1,2,3,2,3,1,3,2,2,3,1,2,1,3,2,1
8371,9864,849,777,869,819,2,1,2,2,3,3,2,2,2,3,2,2,1,2,2,2,2,2,2,2,3,3,2
10267,8558,793,848,838,901,2,1,2,2,2,2,2,1,2,3,2,1,1,2,2,2,2,2,2,2,3,2,1
8305,10281,788,819.5939669,813,840,2,1,2,2,2,3,2,2,2,3,2,1,1,2,2,2,2,2,2,2,3,2,2
9783,8581,814,807,839,846,2,1,2,2,2,2,2,2,2,3,2,2,1,2,2,2,2,3,2,2,3,2,3
8472,10261,841,817,897,867,2,1,3,2,2,2,2,2,2,3,2,2,1,2,2,2,1,3,2,2,3,2,3
10260,10194,808,905,846,937,3,1,3,2,2,2,2,2,1,3,2,2,1,2,2,2,3,2,2,2,3,2,3
8560,8370,799,820,830,863,2,1,2,1,2,2,2,2,2,3,2,1,1,2,2,2,2,2,2,2,3,3,3
7878,9906,873,819.5939669,916,829,2,1,2,2,3,2,2,2,2,3,2,2,1,2,2,3,3,2,2,2,3,3,2
8633,8315,820,929,875,964,2,1,2,2,2,3,2,1,2,3,3,2,1,2,2,3,2,3,1,2,3,2,3
8634,8394,789,897,826,940,2,1,1,2,2,2,2,2,2,3,2,2,1,1,1,2,1,2,1,2,3,2,3
9910,8661,788,768,835,820,2,1,2,2,2,2,2,2,2,3,2,2,1,2,2,2,3,2,1,2,3,3,2
8668,9825,869,849,923,894,1,1,1,2,2,2,2,1,2,3,2,2,1,2,2,2,2,1,2,2,3,2,1
8455,9879,828,887,855,918,2,1,2,2,2,2,2,2,2,3,2,2,1,2,2,2,2,2,2,2,3,2,3
8528,8456,890,798,929,831,2,1,2,2,2,2,2,1,2,3,2,2,1,2,2,2,2,2,1,2,3,2,2
10260,8654,782,883,816,921,3,1,3,2,2,3,1,2,1,3,2,2,1,2,2,2,3,2,2,2,3,2,1
8370,8661,785,803,833,833,2,1,2,2,2,2,2,2,2,3,2,2,1,2,1,2,2,2,2,2,3,2,1
9825,9879,821,867,860,904,2,1,2,2,2,2,2,2,2,3,2,1,1,1,2,2,2,2,1,2,3,2,3
9798,9850,788,748,831,810,3,1,3,2,2,3,2,2,2,3,2,2,1,2,2,2,2,2,2,2,3,2,2
