team.home,away.team,H_buildUpPlaySpeedClass,H_buildUpPlayDribblingClass,H_buildUpPlayPassingClass,H_buildUpPlayPositioningClass,H_chanceCreationPassingClass,H_chanceCreationCrossingClass,H_chanceCreationShootingClass,H_chanceCreationPositioningClass,H_defencePressureClass,H_defenceAggressionClass,H_defenceTeamWidthClass,A_buildUpPlaySpeedClass,A_buildUpPlayDribblingClass,A_buildUpPlayPassingClass,A_buildUpPlayPositioningClass,A_chanceCreationPassingClass,A_chanceCreationCrossingClass,A_chanceCreationShootingClass,A_chanceCreationPositioningClass,A_defencePressureClass,A_defenceAggressionClass,A_defenceTeamWidthClass,result
16,3,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,1,3,2,2
18,12,1,1,2,2,1,3,2,1,3,3,2,1,1,2,2,1,2,3,2,3,3,2,2
26,32,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,2
28,30,1,1,2,1,2,2,2,2,1,3,2,1,1,2,2,1,3,3,2,3,3,2,1
33,13,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,1
6,1,1,1,1,2,1,2,3,2,3,3,2,2,1,2,1,1,3,3,1,3,3,2,2
4,17,1,1,2,2,1,3,3,2,3,3,2,2,1,2,2,2,3,2,1,3,3,2,3
25,33,1,1,1,2,3,2,3,2,1,3,2,1,1,2,2,1,3,3,2,3,3,2,2
13,6,1,1,2,2,1,3,3,2,3,3,2,1,1,1,2,1,2,3,2,3,3,2,2
4,6,1,1,2,2,1,3,3,2,3,3,2,1,1,1,2,1,2,3,2,3,3,2,2
5,25,2,1,3,2,1,1,3,2,3,3,2,1,1,1,2,3,2,3,2,1,3,2,1
10,28,1,1,2,1,1,3,2,1,3,3,2,1,1,2,1,2,2,2,2,1,3,2,2
26,13,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,3
30,2,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,2
32,12,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,2,3,2,3,3,2,1
1,18,2,1,2,1,1,3,3,1,3,3,2,1,1,2,2,1,3,2,1,3,3,2,2
3,33,1,1,2,2,1,3,3,2,1,3,2,1,1,2,2,1,3,3,2,3,3,2,1
16,19,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,2
17,31,2,1,2,2,2,3,2,1,3,3,2,1,1,2,2,3,3,3,2,3,3,2,2
2,32,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,1
6,26,1,1,1,2,1,2,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,3
12,17,1,1,2,2,1,2,3,2,3,3,2,2,1,2,2,2,3,2,1,3,3,2,2
19,3,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,1,3,2,2
28,5,1,1,2,1,2,2,2,2,1,3,2,2,1,3,2,1,1,3,2,3,3,2,1
31,4,1,1,2,2,3,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,1
18,10,1,1,2,2,1,3,2,1,3,3,2,1,1,2,1,1,3,2,1,3,3,2,2
25,1,1,1,1,2,3,2,3,2,1,3,2,2,1,2,1,1,3,3,1,3,3,2,2
33,30,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,2
13,16,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,3
17,28,2,1,2,2,2,3,2,1,3,3,2,1,1,2,1,2,2,2,2,1,3,2,2
4,18,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,2,1,3,3,2,1
5,6,2,1,3,2,1,1,3,2,3,3,2,1,1,1,2,1,2,3,2,3,3,2,2
26,33,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,3
30,12,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,2,3,2,3,3,2,2
1,2,2,1,2,1,1,3,3,1,3,3,2,1,1,2,2,1,3,3,2,3,3,2,3
3,13,1,1,2,2,1,3,3,2,1,3,2,1,1,2,2,1,3,3,2,3,3,2,3
10,19,1,1,2,1,1,3,2,1,3,3,2,1,1,2,2,1,3,3,2,3,3,2,1
16,28,1,1,2,2,1,3,3,2,3,3,2,1,1,2,1,2,2,2,2,1,3,2,3
32,31,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,3,3,3,2,3,3,2,2
17,25,2,1,2,2,2,3,2,1,3,3,2,1,1,1,2,3,2,3,2,1,3,2,2
2,16,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,2
6,17,1,1,1,2,1,2,3,2,3,3,2,2,1,2,2,2,3,2,1,3,3,2,3
12,10,1,1,2,2,1,2,3,2,3,3,2,1,1,2,1,1,3,2,1,3,3,2,2
13,1,1,1,2,2,1,3,3,2,3,3,2,2,1,2,1,1,3,3,1,3,3,2,1
18,5,1,1,2,2,1,3,2,1,3,3,2,2,1,3,2,1,1,3,2,3,3,2,2
19,30,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,1
25,32,1,1,1,2,3,2,3,2,1,3,2,1,1,2,2,1,3,3,2,3,3,2,3
28,3,1,1,2,1,2,2,2,2,1,3,2,1,1,2,2,1,3,3,2,1,3,2,2
31,26,1,1,2,2,3,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,3
33,4,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,3
4,33,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,3
13,2,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,1
16,26,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,1
19,1,1,1,2,2,1,3,3,2,3,3,2,2,1,2,1,1,3,3,1,3,3,2,1
22,6,1,1,2,2,1,3,3,2,3,3,2,1,1,1,2,1,2,3,2,3,3,2,3
32,20,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,1
25,10,1,1,1,2,3,2,3,2,1,3,2,1,1,2,1,1,3,2,1,3,3,2,1
30,18,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,2,1,3,3,2,3
17,27,2,1,2,2,2,3,2,1,3,3,2,1,1,2,2,1,3,3,2,3,3,2,2
1,16,2,1,2,1,1,3,3,1,3,3,2,1,1,2,2,1,3,3,2,3,3,2,3
2,4,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,2
10,30,1,1,2,1,1,3,2,1,3,3,2,1,1,2,2,1,3,3,2,3,3,2,2
12,22,1,1,2,2,1,2,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,3
26,19,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,3
27,32,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,1
6,17,1,1,1,2,1,2,3,2,3,3,2,2,1,2,2,2,3,2,1,3,3,2,3
20,25,1,1,2,2,1,3,3,2,3,3,2,1,1,1,2,3,2,3,2,1,3,2,1
33,13,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,2
18,28,1,1,2,2,1,3,2,1,3,3,2,1,1,2,1,2,2,2,2,1,3,2,2
2,33,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,1
4,12,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,2,3,2,3,3,2,3
10,20,1,1,2,1,1,3,2,1,3,3,2,1,1,2,2,1,3,3,2,3,3,2,2
16,6,1,1,2,2,1,3,3,2,3,3,2,1,1,1,2,1,2,3,2,3,3,2,2
27,26,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,1
32,22,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,2
18,1,1,1,2,2,1,3,2,1,3,3,2,2,1,2,1,1,3,3,1,3,3,2,2
19,13,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,2
28,17,1,1,2,1,2,2,2,2,1,3,2,2,1,2,2,2,3,2,1,3,3,2,3
30,25,1,1,2,2,1,3,3,2,3,3,2,1,1,1,2,3,2,3,2,1,3,2,3
1,27,2,1,2,1,1,3,3,1,3,3,2,1,1,2,2,1,3,3,2,3,3,2,2
6,18,1,1,1,2,1,2,3,2,3,3,2,1,1,2,2,1,3,2,1,3,3,2,3
12,2,1,1,2,2,1,2,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,1
17,32,2,1,2,2,2,3,2,1,3,3,2,1,1,2,2,1,3,3,2,3,3,2,2
25,16,1,1,1,2,3,2,3,2,1,3,2,1,1,2,2,1,3,3,2,3,3,2,2
26,10,1,1,2,2,1,3,3,2,3,3,2,1,1,2,1,1,3,2,1,3,3,2,3
33,28,1,1,2,2,1,3,3,2,3,3,2,1,1,2,1,2,2,2,2,1,3,2,3
13,4,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,1
20,30,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,3
22,19,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,1
2,19,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,1
4,1,1,1,2,2,1,3,3,2,3,3,2,2,1,2,1,1,3,3,1,3,3,2,2
6,20,1,1,1,2,1,2,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,3
12,32,1,1,2,2,1,2,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,2
27,30,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,2
33,22,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,3
13,17,1,1,2,2,1,3,3,2,3,3,2,2,1,2,2,2,3,2,1,3,3,2,1
18,10,1,1,2,2,1,3,2,1,3,3,2,1,1,2,1,1,3,2,1,3,3,2,2
26,25,1,1,2,2,1,3,3,2,3,3,2,1,1,1,2,3,2,3,2,1,3,2,2
28,16,1,1,2,1,2,2,2,2,1,3,2,1,1,2,2,1,3,3,2,3,3,2,2
1,6,2,1,2,1,1,3,3,1,3,3,2,1,1,1,2,1,2,3,2,3,3,2,2
10,27,1,1,2,1,1,3,2,1,3,3,2,1,1,2,2,1,3,3,2,3,3,2,2
16,33,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,2
17,12,2,1,2,2,2,3,2,1,3,3,2,1,1,2,2,1,2,3,2,3,3,2,2
19,4,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,2
25,18,1,1,1,2,3,2,3,2,1,3,2,1,1,2,2,1,3,2,1,3,3,2,1
30,13,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,1
32,28,1,1,2,2,1,3,3,2,3,3,2,1,1,2,1,2,2,2,2,1,3,2,3
22,2,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,1
20,26,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,2
2,32,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,2
4,17,1,1,2,2,1,3,3,2,3,3,2,2,1,2,2,2,3,2,1,3,3,2,3
12,16,1,1,2,2,1,2,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,3
18,20,1,1,2,2,1,3,2,1,3,3,2,1,1,2,2,1,3,3,2,3,3,2,2
26,30,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,1
33,19,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,3
6,10,1,1,1,2,1,2,3,2,3,3,2,1,1,2,1,1,3,2,1,3,3,2,3
13,22,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,2
27,25,1,1,2,2,1,3,3,2,3,3,2,1,1,1,2,3,2,3,2,1,3,2,2
28,1,1,1,2,1,2,2,2,2,1,3,2,2,1,2,1,1,3,3,1,3,3,2,2
10,12,1,1,2,1,1,3,2,1,3,3,2,1,1,2,2,1,2,3,2,3,3,2,2
16,18,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,2,1,3,3,2,1
17,2,2,1,2,2,2,3,2,1,3,3,2,1,1,2,2,1,3,3,2,3,3,2,2
20,27,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,2
22,4,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,1
25,13,1,1,1,2,3,2,3,2,1,3,2,1,1,2,2,1,3,3,2,3,3,2,2
32,6,1,1,2,2,1,3,3,2,3,3,2,1,1,1,2,1,2,3,2,3,3,2,3
1,26,2,1,2,1,1,3,3,1,3,3,2,1,1,2,2,1,3,3,2,3,3,2,2
19,28,1,1,2,2,1,3,3,2,3,3,2,1,1,2,1,2,2,2,2,1,3,2,1
30,33,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,2
2,30,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,3
6,26,1,1,1,2,1,2,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,3
16,20,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,1
19,32,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,2
33,27,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,1
1,25,2,1,2,1,1,3,3,1,3,3,2,1,1,1,2,3,2,3,2,1,3,2,2
4,28,1,1,2,2,1,3,3,2,3,3,2,1,1,2,1,2,2,2,2,1,3,2,3
13,12,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,2,3,2,3,3,2,3
18,17,1,1,2,2,1,3,2,1,3,3,2,2,1,2,2,2,3,2,1,3,3,2,3
22,10,1,1,2,2,1,3,3,2,3,3,2,1,1,2,1,1,3,2,1,3,3,2,2
10,1,1,1,2,1,1,3,2,1,3,3,2,2,1,2,1,1,3,3,1,3,3,2,3
12,18,1,1,2,2,1,2,3,2,3,3,2,1,1,2,2,1,3,2,1,3,3,2,3
17,33,2,1,2,2,2,3,2,1,3,3,2,1,1,2,2,1,3,3,2,3,3,2,2
20,4,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,1
26,2,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,1
27,6,1,1,2,2,1,3,3,2,3,3,2,1,1,1,2,1,2,3,2,3,3,2,2
30,16,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,3
32,13,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,3
28,22,1,1,2,1,2,2,2,2,1,3,2,1,1,2,2,1,3,3,2,3,3,2,2
25,19,1,1,1,2,3,2,3,2,1,3,2,1,1,2,2,1,3,3,2,3,3,2,3
1,30,2,1,2,1,1,3,3,1,3,3,2,1,1,2,2,1,3,3,2,3,3,2,2
2,20,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,2
4,10,1,1,2,2,1,3,3,2,3,3,2,1,1,2,1,1,3,2,1,3,3,2,3
16,27,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,1
18,26,1,1,2,2,1,3,2,1,3,3,2,1,1,2,2,1,3,3,2,3,3,2,2
19,12,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,2,3,2,3,3,2,2
22,17,1,1,2,2,1,3,3,2,3,3,2,2,1,2,2,2,3,2,1,3,3,2,3
6,25,1,1,1,2,1,2,3,2,3,3,2,1,1,1,2,3,2,3,2,1,3,2,2
13,28,1,1,2,2,1,3,3,2,3,3,2,1,1,2,1,2,2,2,2,1,3,2,3
33,32,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,2
12,33,1,1,2,2,1,2,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,2
17,19,2,1,2,2,2,3,2,1,3,3,2,1,1,2,2,1,3,3,2,3,3,2,2
20,1,1,1,2,2,1,3,3,2,3,3,2,2,1,2,1,1,3,3,1,3,3,2,3
25,22,1,1,1,2,3,2,3,2,1,3,2,1,1,2,2,1,3,3,2,3,3,2,3
26,13,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,1
27,18,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,2,1,3,3,2,3
30,6,1,1,2,2,1,3,3,2,3,3,2,1,1,1,2,1,2,3,2,3,3,2,2
32,4,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,1
10,16,1,1,2,1,1,3,2,1,3,3,2,1,1,2,2,1,3,3,2,3,3,2,3
28,2,1,1,2,1,2,2,2,2,1,3,2,1,1,2,2,1,3,3,2,3,3,2,2
1,13,2,1,2,1,1,3,3,1,3,3,2,1,1,2,2,1,3,3,2,3,3,2,1
6,12,1,1,1,2,1,2,3,2,3,3,2,1,1,2,2,1,2,3,2,3,3,2,3
10,33,1,1,2,1,1,3,2,1,3,3,2,1,1,2,2,1,3,3,2,3,3,2,2
18,19,1,1,2,2,1,3,2,1,3,3,2,1,1,2,2,1,3,3,2,3,3,2,1
20,22,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,2
25,4,1,1,1,2,3,2,3,2,1,3,2,1,1,2,2,1,3,3,2,3,3,2,2
26,32,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,3
30,28,1,1,2,2,1,3,3,2,3,3,2,1,1,2,1,2,2,2,2,1,3,2,3
16,17,1,1,2,2,1,3,3,2,3,3,2,2,1,2,2,2,3,2,1,3,3,2,1
27,2,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,1
2,18,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,2,1,3,3,2,3
4,27,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,2
17,20,2,1,2,2,2,3,2,1,3,3,2,1,1,2,2,1,3,3,2,3,3,2,2
19,10,1,1,2,2,1,3,3,2,3,3,2,1,1,2,1,1,3,2,1,3,3,2,3
22,30,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,1
28,6,1,1,2,1,2,2,2,2,1,3,2,1,1,1,2,1,2,3,2,3,3,2,2
32,1,1,1,2,2,1,3,3,2,3,3,2,2,1,2,1,1,3,3,1,3,3,2,3
12,25,1,1,2,2,1,2,3,2,3,3,2,1,1,1,2,3,2,3,2,1,3,2,3
33,26,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,2
13,16,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,2
1,12,2,1,2,1,1,3,3,1,3,3,2,1,1,2,2,1,2,3,2,3,3,2,2
6,2,1,1,1,2,1,2,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,3
16,22,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,2
18,33,1,1,2,2,1,3,2,1,3,3,2,1,1,2,2,1,3,3,2,3,3,2,2
20,19,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,2
27,13,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,2
30,32,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,3
25,28,1,1,1,2,3,2,3,2,1,3,2,1,1,2,1,2,2,2,2,1,3,2,2
26,4,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,2
10,17,1,1,2,1,1,3,2,1,3,3,2,2,1,2,2,2,3,2,1,3,3,2,2
4,30,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,3
12,20,1,1,2,2,1,2,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,1
13,6,1,1,2,2,1,3,3,2,3,3,2,1,1,1,2,1,2,3,2,3,3,2,2
19,27,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,1
32,10,1,1,2,2,1,3,3,2,3,3,2,1,1,2,1,1,3,2,1,3,3,2,1
33,25,1,1,2,2,1,3,3,2,3,3,2,1,1,1,2,3,2,3,2,1,3,2,3
2,16,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,3
17,1,2,1,2,2,2,3,2,1,3,3,2,2,1,2,1,1,3,3,1,3,3,2,2
22,18,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,2,1,3,3,2,3
28,26,1,1,2,1,2,2,2,2,1,3,2,1,1,2,2,1,3,3,2,3,3,2,2
4,6,1,1,2,2,1,3,3,2,3,3,2,1,1,1,2,1,2,3,2,3,3,2,3
33,20,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,1
2,1,1,1,2,2,1,3,3,2,3,3,2,2,1,2,1,1,3,3,1,3,3,2,3
12,27,1,1,2,2,1,2,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,2
13,18,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,2,1,3,3,2,3
17,25,2,1,2,2,2,3,2,1,3,3,2,1,1,1,2,3,2,3,2,1,3,2,2
19,30,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,3
22,26,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,3
32,16,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,1
28,10,1,1,2,1,2,2,2,2,1,3,2,1,1,2,1,1,3,2,1,3,3,2,1
6,19,1,1,1,2,1,2,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,3
10,13,1,1,2,1,1,3,2,1,3,3,2,1,1,2,2,1,3,3,2,3,3,2,1
16,4,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,1
18,32,1,1,2,2,1,3,2,1,3,3,2,1,1,2,2,1,3,3,2,3,3,2,2
25,2,1,1,1,2,3,2,3,2,1,3,2,1,1,2,2,1,3,3,2,3,3,2,1
26,12,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,2,3,2,3,3,2,1
30,17,1,1,2,2,1,3,3,2,3,3,2,2,1,2,2,2,3,2,1,3,3,2,1
1,33,2,1,2,1,1,3,3,1,3,3,2,1,1,2,2,1,3,3,2,3,3,2,1
20,28,1,1,2,2,1,3,3,2,3,3,2,1,1,2,1,2,2,2,2,1,3,2,3
27,22,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,1
16,19,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,2
1,22,2,1,2,1,1,3,3,1,3,3,2,1,1,2,2,1,3,3,2,3,3,2,2
6,33,1,1,1,2,1,2,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,1
10,2,1,1,2,1,1,3,2,1,3,3,2,1,1,2,2,1,3,3,2,3,3,2,3
18,4,1,1,2,2,1,3,2,1,3,3,2,1,1,2,2,1,3,3,2,3,3,2,3
20,13,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,1
25,32,1,1,1,2,3,2,3,2,1,3,2,1,1,2,2,1,3,3,2,3,3,2,1
27,28,1,1,2,2,1,3,3,2,3,3,2,1,1,2,1,2,2,2,2,1,3,2,1
26,17,2,1,2,2,1,2,3,2,3,3,2,1,1,2,2,1,3,3,1,3,3,2,2
30,12,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,3
2,27,2,1,2,2,1,3,3,2,3,3,2,3,1,3,2,1,3,3,1,3,3,2,3
4,25,1,1,2,2,1,3,3,2,3,3,2,2,1,1,2,1,2,3,2,3,3,2,3
13,1,1,1,2,2,1,3,3,2,3,3,2,3,1,3,2,1,3,1,1,3,3,2,2
22,20,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,2,3,2,3,3,2,3
33,10,2,1,1,2,1,2,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,3
17,16,1,1,2,2,1,3,3,1,3,3,2,1,1,2,2,1,2,3,2,3,3,2,2
28,30,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,2
32,26,1,1,2,2,1,3,3,2,3,3,2,2,1,2,2,1,2,3,2,3,3,2,3
12,6,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,3
19,18,1,1,2,2,1,2,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,2
28,12,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,2
2,12,2,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,1
4,13,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,2
10,26,1,1,2,2,1,3,3,2,3,3,2,2,1,2,2,1,2,3,2,3,3,2,2
16,25,1,1,2,2,1,2,3,2,3,3,2,2,1,1,2,1,2,3,2,3,3,2,1
18,6,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,2
28,33,1,1,2,2,1,3,3,2,3,3,2,2,1,1,2,1,2,3,2,3,3,2,1
30,20,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,2,3,2,3,3,2,3
19,22,1,1,2,2,1,2,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,2
27,1,3,1,3,2,1,3,3,1,3,3,2,3,1,3,2,1,3,1,1,3,3,2,2
32,17,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,1,3,3,2,3
6,16,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,2,3,2,3,3,2,2
12,4,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,1
13,19,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,2,3,2,3,3,2,2
20,10,1,1,2,2,1,2,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,1
22,32,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,2
25,30,2,1,1,2,1,2,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,3
26,27,2,1,2,2,1,2,3,2,3,3,2,3,1,3,2,1,3,3,1,3,3,2,2
33,2,2,1,1,2,1,2,3,2,3,3,2,2,1,2,2,1,3,3,2,3,3,2,3
1,18,3,1,3,2,1,3,1,1,3,3,2,1,1,2,2,1,3,3,2,3,3,2,3
17,28,1,1,2,2,1,3,3,1,3,3,2,1,1,2,2,1,3,3,2,3,3,2,2
12,17,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,1,3,3,2,2
18,25,1,1,2,2,1,3,3,2,3,3,2,2,1,1,2,1,2,3,2,3,3,2,2
27,10,3,1,3,2,1,3,3,1,3,3,2,1,1,2,2,1,3,3,2,3,3,2,1
